rank,address_hex,kind,score,no_target,target_left,target_right,manual_aim,delta_left,delta_right,delta_manual,opposition,symmetry,sign_opposed,horizontal_score,left_score,right_score,manual_score
1207,0x001F2438,ARM_RIGHT_CANDIDATE,0.54001770019531,352.0451965332,352.0451965332,351.49517822266,351.94519042969,0.0,-0.55001831054688,-0.10000610351563,0.55001831054688,0.55001831054688,false,0.0,-0.285009765625,0.54001770019531,0.045004272460937
1208,0x002D90A8,ARM_RIGHT_CANDIDATE,0.52441711425781,0.7684326171875,1.0594482421875,1.4506225585938,0.64578247070313,0.291015625,0.68218994140625,-0.12265014648438,0.39117431640625,0.39117431640625,false,0.0,-0.062344360351563,0.52441711425781,0.02532958984375
1209,0x00079950,ARM_LEFT_CANDIDATE,0.51735788844526,0.56108999252319,0.022953310981393,0.5217787027359,0.54985851049423,-0.5381366815418,-0.039311289787292,-0.011231482028961,0.49882539175451,0.49882539175451,false,0.0,0.51735788844526,-0.2308801991865,-0.046513315103948
1210,0x002E302C,MANUAL_AIM_CANDIDATE,0.50691431760788,0.0,0.0,0.0,0.50691431760788,0.0,0.0,0.50691431760788,0.0,0.0,false,0.0,-0.050691431760788,-0.050691431760788,0.50691431760788
1211,0x000D3498,ARM_RIGHT_CANDIDATE,0.50460964888334,-0.038537871092558,0.086098961532116,0.5398570895195,-0.15320682525635,0.12463683262467,0.57839496061206,-0.11466895416379,0.45375812798738,0.45375812798738,false,0.0,-0.17602754309773,0.50460964888334,0.044365774840117
1212,0x001F6FCC,ARM_LEFT_CANDIDATE,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,false,0.0,0.5,-0.25,-0.05
1213,0x001F7E4C,ARM_RIGHT_CANDIDATE,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,false,0.0,-0.25,0.5,-0.05
1214,0x001F7FC4,MANUAL_AIM_CANDIDATE,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,false,0.0,-0.05,-0.05,0.5
1215,0x001F81F8,MANUAL_AIM_CANDIDATE,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,false,0.0,-0.05,-0.05,0.5
1216,0x002F1C98,ARM_RIGHT_CANDIDATE,0.4960817694664,1.0594657659531,1.0257422924042,0.54652225971222,1.0594657659531,-0.033723473548889,-0.51294350624084,0.0,0.47922003269196,0.47922003269196,false,0.0,-0.22274827957153,0.4960817694664,-0.054666697978973
1217,0x002E2B68,MANUAL_AIM_CANDIDATE,0.49285039245151,0.0,0.0,-0.0019216598011553,-0.49304255843163,0.0,-0.0019216598011553,-0.49304255843163,0.0019216598011553,0.0019216598011553,false,0.0,-0.05026508574374,-0.047382596042007,0.49285039245151
1218,0x000D3CA8,ARM_LEFT_CANDIDATE,0.48168897628784,-2.9262375831604,-2.0712642669678,-2.1827993392944,-2.9418897628784,0.85497331619263,0.74343824386597,-0.015652179718018,0.11153507232666,0.11153507232666,false,0.0,0.48168897628784,0.31438636779785,-0.14418897628784
1219,0x0020EE98,MANUAL_AIM_CANDIDATE,0.47999877929688,108.90000915527,108.30001068115,108.30001068115,108.30001068115,-0.59999847412109,-0.59999847412109,-0.59999847412109,0.0,0.0,false,0.0,0.23999938964844,0.23999938964844,0.47999877929688
1220,0x000D3900,MANUAL_AIM_CANDIDATE,0.47967519760132,-2.7116134166718,-2.5571427345276,-2.5913367271423,-2.2044634819031,0.15447068214417,0.12027668952942,0.50714993476868,0.034193992614746,0.034193992614746,false,0.0,0.043617343902588,-0.0076736450195313,0.47967519760132
1221,0x001F198C,MANUAL_AIM_CANDIDATE,0.47391095757484,0.0,0.75419628620148,0.73123103380203,0.6224536895752,0.75419628620148,0.73123103380203,0.6224536895752,0.022965252399445,0.022965252399445,false,0.0,0.32633540034294,0.29188752174377,0.47391095757484
1222,0x001F7E68,ARM_RIGHT_CANDIDATE,0.46754834409803,-0.019498160108924,-0.019498160108924,0.5,0.5,0.0,0.51949816010892,0.51949816010892,0.51949816010892,0.51949816010892,false,0.0,-0.31169889606535,0.46754834409803,0.46754834409803
1223,0x001F7E98,ARM_RIGHT_CANDIDATE,0.46754834409803,-0.019498160108924,-0.019498160108924,0.5,0.5,0.0,0.51949816010892,0.51949816010892,0.51949816010892,0.51949816010892,false,0.0,-0.31169889606535,0.46754834409803,0.46754834409803
1224,0x002F1BB8,MANUAL_AIM_CANDIDATE,0.45924818515778,1.0594657659531,1.0594657659531,0.8141348361969,0.57568448781967,0.0,-0.24533092975616,-0.48378127813339,0.24533092975616,0.24533092975616,false,0.0,-0.17104359269142,0.19695280194283,0.45924818515778
1225,0x00079958,ARM_LEFT_CANDIDATE,0.45101333260536,0.004982640966773,-0.56027561426163,-0.2026632130146,-0.099237315356731,-0.5652582552284,-0.20764585398138,-0.1042199563235,0.35761240124702,0.35761240124702,false,0.0,0.45101333260536,-0.085405269265175,0.026929545402527
1226,0x0007A1D0,ARM_RIGHT_CANDIDATE,0.45,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,false,0.0,-0.3,0.45,0.45
1227,0x001F6FE0,ARM_LEFT_CANDIDATE,0.45,1.0,0.25,0.5,0.5,-0.75,-0.5,-0.5,0.25,0.25,false,0.0,0.45,0.075,0.375
1228,0x001F7D18,ARM_RIGHT_CANDIDATE,0.45,1.0,1.0,0.5,0.5,0.0,-0.5,-0.5,0.5,0.5,false,0.0,-0.3,0.45,0.45
1229,0x00095060,ARM_RIGHT_CANDIDATE,0.44956038583769,-0.00048846018034965,-0.00048846018034965,-0.5,-0.5,0.0,-0.49951153981965,-0.49951153981965,0.49951153981965,0.49951153981965,false,0.0,-0.29970692389179,0.44956038583769,0.44956038583769
1230,0x00099A78,ARM_RIGHT_CANDIDATE,0.4495603590156,-0.00048848998267204,-0.00048848998267204,-0.5,-0.5,0.0,-0.49951151001733,-0.49951151001733,0.49951151001733,0.49951151001733,false,0.0,-0.2997069060104,0.4495603590156,0.4495603590156
1231,0x002F1D40,MANUAL_AIM_CANDIDATE,0.44501363039017,1.0594657659531,0.74915814399719,1.0867387056351,0.58069407939911,-0.31030762195587,0.027272939682007,-0.47877168655396,0.33758056163788,0.28303468227386,true,0.39212644100189,0.24879398345947,-0.17575803995132,0.44501363039017
1232,0x002D9344,MANUAL_AIM_CANDIDATE,0.444921875,0.0,0.35546875,0.0,0.48046875,0.35546875,0.0,0.48046875,0.35546875,0.35546875,false,0.0,0.307421875,-0.22578125,0.444921875
1233,0x00079978,ARM_HORIZONTAL_CANDIDATE,0.44399338960648,-0.76057702302933,-0.67342013120651,-0.94309973716736,-0.86883771419525,0.087156891822815,-0.18252271413803,-0.10826069116592,0.26967960596085,0.095365822315216,true,0.44399338960648,-0.014930534362793,0.12811819911003,0.081292730569839
1234,0x000D3FCC,ARM_HORIZONTAL_CANDIDATE,0.43302051723003,0.15719117224216,0.20930908620358,-0.11947560310364,0.20200215280056,0.052117913961411,-0.2766667753458,0.044810980558395,0.32878468930721,0.22454886138439,true,0.43302051723003,-0.09069657176733,0.24612672030926,0.011932511627674
1235,0x002D8AA4,ARM_HORIZONTAL_CANDIDATE,0.431396484375,1.0,1.0257263183594,0.64578247070313,1.0594482421875,0.025726318359375,-0.35421752929688,0.0594482421875,0.37994384765625,0.3284912109375,true,0.431396484375,-0.15732727050781,0.33540954589844,0.021453857421875
1236,0x002D8E1C,ARM_RIGHT_CANDIDATE,0.427734375,0.0,0.0,0.427734375,0.0,0.0,0.427734375,0.0,0.427734375,0.427734375,false,0.0,-0.2138671875,0.427734375,-0.0427734375
1237,0x002F1D78,MANUAL_AIM_CANDIDATE,0.42699609398842,1.0594657659531,0.68460565805435,0.54337453842163,0.54337453842163,-0.37486010789871,-0.51609122753143,-0.51609122753143,0.14123111963272,0.14123111963272,false,0.0,0.065205371379852,0.27705205082893,0.42699609398842
1238,0x002D9420,ARM_LEFT_CANDIDATE,0.42099609375,0.0,0.439453125,0.0,0.1845703125,0.439453125,0.0,0.1845703125,0.439453125,0.439453125,false,0.0,0.42099609375,-0.23818359375,0.140625
1239,0x002E3480,MANUAL_AIM_CANDIDATE,0.41984224319458,0.0,0.0,0.0,0.41984224319458,0.0,0.0,0.41984224319458,0.0,0.0,false,0.0,-0.041984224319458,-0.041984224319458,0.41984224319458
1240,0x000D3C74,MANUAL_AIM_CANDIDATE,0.41315472498536,-0.36377394199371,-0.12596440315247,-0.083902575075626,0.10114887356758,0.23780953884125,0.27987136691809,0.46492281556129,0.042061828076839,0.042061828076839,false,0.0,0.051381573826075,0.11447431594133,0.41315472498536
1241,0x0020EEB0,ARM_HORIZONTAL_CANDIDATE,0.41036987304688,226.84474182129,226.78044128418,227.06221008301,227.06221008301,-0.064300537109375,0.21746826171875,0.21746826171875,0.28176879882813,0.15316772460938,true,0.41036987304688,-0.066180419921875,0.16357116699219,0.18929138183594
1242,0x000D38C4,ARM_LEFT_CANDIDATE,0.40690630525351,0.42958861589432,-0.14639575779438,0.095056548714638,0.4114682674408,-0.5759843736887,-0.33453206717968,-0.018120348453522,0.24145230650902,0.24145230650902,false,0.0,0.40690630525351,0.044727845489979,-0.072931295633316
1243,0x00079940,ARM_LEFT_CANDIDATE,0.40373080484569,0.43627715110779,0.019532369449735,0.4112194776535,0.43142575025558,-0.41674478165805,-0.025057673454285,-0.0048514008522034,0.39168710820377,0.39168710820377,false,0.0,0.40373080484569,-0.18379985745996,-0.03932884465903
1244,0x00105454,MANUAL_AIM_CANDIDATE,0.40216774567962,-0.014080340974033,0.0,0.0,0.39090347290039,0.014080340974033,0.014080340974033,0.40498381387442,0.0,0.0,false,0.0,-0.033458210900426,-0.033458210900426,0.40216774567962
1245,0x001053D4,MANUAL_AIM_CANDIDATE,0.4021647952497,-0.014080340974033,0.0,0.0,0.39090052247047,0.014080340974033,0.014080340974033,0.40498086344451,0.0,0.0,false,0.0,-0.033457915857434,-0.033457915857434,0.4021647952497
1246,0x00105414,MANUAL_AIM_CANDIDATE,0.4021647952497,-0.014080340974033,0.0,0.0,0.39090052247047,0.014080340974033,0.014080340974033,0.40498086344451,0.0,0.0,false,0.0,-0.033457915857434,-0.033457915857434,0.4021647952497
1247,0x0007A178,MANUAL_AIM_CANDIDATE,0.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,false,0.0,0.2,0.2,0.4
1248,0x0007A1A4,MANUAL_AIM_CANDIDATE,0.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,false,0.0,0.2,0.2,0.4
1249,0x001A0100,MANUAL_AIM_CANDIDATE,0.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,false,0.0,0.2,0.2,0.4
1250,0x001F7114,MANUAL_AIM_CANDIDATE,0.4,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,false,0.0,0.2,0.2,0.4
1251,0x001F7144,MANUAL_AIM_CANDIDATE,0.4,0.5,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,0.0,false,0.0,0.2,0.2,0.4
1252,0x000D3890,ARM_HORIZONTAL_CANDIDATE,0.39889528881758,-0.18340720236301,-0.25902724266052,-0.011372034437954,0.22942803800106,-0.075620040297508,0.17203516792506,0.41283524036407,0.24765520822257,0.096415127627552,true,0.39889528881758,-0.051681067701429,0.092941623739898,0.38806971954182
1253,0x002D9268,MANUAL_AIM_CANDIDATE,0.3921875,0.0,0.35546875,0.0,0.427734375,0.35546875,0.0,0.427734375,0.35546875,0.35546875,false,0.0,0.3126953125,-0.2205078125,0.3921875
1254,0x000D3894,ARM_LEFT_CANDIDATE,0.39038450159132,0.195492208004,-0.28811991214752,0.018099371343851,0.24080421030521,-0.48361212015152,-0.17739283666015,0.045312002301216,0.30621928349137,0.30621928349137,false,0.0,0.39038450159132,-0.068944423645735,-0.020788493379951
1255,0x0020EEB4,MANUAL_AIM_CANDIDATE,0.39000015258789,108.30001068115,108.90000915527,108.80001068115,108.80001068115,0.59999847412109,0.5,0.5,0.099998474121094,0.099998474121094,false,0.0,0.29999847412109,0.15000076293945,0.39000015258789
1256,0x00105488,MANUAL_AIM_CANDIDATE,0.38121211528778,0.093769952654839,0.0,0.0,-0.30619615316391,-0.093769952654839,-0.093769952654839,-0.39996610581875,0.0,0.0,false,0.0,0.0068883657455444,0.0068883657455444,0.38121211528778
1257,0x000D3C80,ARM_HORIZONTAL_CANDIDATE,0.35799431800842,-2.1176342964172,-2.1374201774597,-1.8189976215363,-1.9603264331818,-0.01978588104248,0.29863667488098,0.15730786323547,0.31842255592346,0.2788507938385,true,0.35799431800842,-0.14526324272156,0.27301294803619,0.12546560764313
1258,0x002F1C28,MANUAL_AIM_CANDIDATE,0.35776605606079,0.51376742124557,1.0257422924042,0.96817135810852,0.96817135810852,0.5119748711586,0.45440393686295,0.45440393686295,0.057570934295654,0.057570934295654,false,0.0,0.23933250904083,0.15297610759735,0.35776605606079
1259,0x00105500,MANUAL_AIM_CANDIDATE,0.35506267696619,0.36362764239311,0.0,0.0,-0.064160563051701,-0.36362764239311,-0.36362764239311,-0.42778820544481,0.0,0.0,false,0.0,0.13903500065207,0.13903500065207,0.35506267696619
1260,0x00079948,ARM_LEFT_CANDIDATE,0.3543050696142,0.0030794807244092,-0.43625077605247,-0.15026316046715,-0.08045918494463,-0.43933025677688,-0.15334264119156,-0.083538665669039,0.28598761558533,0.28598761558533,false,0.0,0.3543050696142,-0.074676353763789,0.024271375872195
1261,0x00105440,MANUAL_AIM_CANDIDATE,0.35183621942997,-0.056083854287863,0.0,0.0,0.30696913599968,0.056083854287863,0.056083854287863,0.36305299028754,0.0,0.0,false,0.0,-0.0082633718848228,-0.0082633718848228,0.35183621942997
1262,0x000D3C3C,ARM_LEFT_CANDIDATE,0.338285093382,0.23165050148964,-0.26341480016708,-0.055462803691626,0.099414944648743,-0.49506530165672,-0.28711330518126,-0.1322355568409,0.20795199647546,0.20795199647546,false,0.0,0.338285093382,0.026357098668814,0.054017696157098
1263,0x000D3A30,ARM_HORIZONTAL_CANDIDATE,0.33138275146484,-33.496700286865,-33.5852394104,-33.415752410889,-33.437259674072,-0.088539123535156,0.080947875976563,0.059440612792969,0.16948699951172,0.0075912475585938,true,0.33138275146484,0.042121124267578,0.030734252929688,0.042491912841797
1264,0x000D3898,ARM_HORIZONTAL_CANDIDATE,0.3313794452697,-0.0088819051161408,-0.097419150173664,0.072065494954586,0.050558246672153,-0.088537245057523,0.080947400070727,0.059440151788294,0.16948464512825,0.0075898449867964,true,0.3313794452697,0.04211952984333,0.030734762363136,0.042491687275469
1265,0x002F1E58,ARM_LEFT_CANDIDATE,0.32955241799355,0.70711201429367,1.0594657659531,0.74915814399719,0.72489470243454,0.35235375165939,0.042046129703522,0.017782688140869,0.31030762195587,0.31030762195587,false,0.0,0.32955241799355,-0.13590901494026,-0.021657299995422
1266,0x002D8FCC,MANUAL_AIM_CANDIDATE,0.31889953613281,1.0594482421875,0.72488403320313,1.0594482421875,0.70709228515625,-0.33456420898438,0.0,-0.35235595703125,0.33456420898438,0.33456420898438,false,0.0,0.29932861328125,-0.20251770019531,0.31889953613281
1267,0x002F1BF0,ARM_RIGHT_CANDIDATE,0.31030762195587,0.74915814399719,0.74915814399719,1.0594657659531,0.74915814399719,0.0,0.31030762195587,0.0,0.31030762195587,0.31030762195587,false,0.0,-0.15515381097794,0.31030762195587,-0.031030762195587
1268,0x00105588,MANUAL_AIM_CANDIDATE,0.304768980667,-0.36449930071831,0.0,0.0,0.013169540092349,0.36449930071831,0.36449930071831,0.37766884081066,0.0,0.0,false,0.0,0.14448276627809,0.14448276627809,0.304768980667
1269,0x000D3C38,ARM_HORIZONTAL_CANDIDATE,0.30345284938812,-1.9944186210632,-2.1734817028046,-1.952955365181,-1.7899435758591,-0.17906308174133,0.041463255882263,0.20447504520416,0.2205263376236,0.13759982585907,true,0.30345284938812,0.13788394927979,-0.06851578950882,0.1824224114418
1270,0x002D95D0,ARM_HORIZONTAL_CANDIDATE,0.29556274414063,0.7491455078125,0.96817016601563,0.7236328125,0.7491455078125,0.21902465820313,-0.0255126953125,0.0,0.24453735351563,0.19351196289063,true,0.29556274414063,0.20626831054688,-0.083999633789063,-0.024453735351563
1271,0x00105594,MANUAL_AIM_CANDIDATE,0.28913284949958,0.3908217549324,0.0,0.0,0.02352455444634,-0.3908217549324,-0.3908217549324,-0.36729720048606,0.0,0.0,false,0.0,0.1586811574176,0.1586811574176,0.28913284949958
1272,0x000D3C98,ARM_LEFT_CANDIDATE,0.27850805521011,1.6036467552185,1.9029364585876,1.6119154691696,1.7701196670532,0.29928970336914,0.0082687139511108,0.16647291183472,0.29102098941803,0.29102098941803,false,0.0,0.27850805521011,-0.15802342891693,0.13571707010269
1273,0x002F1D08,MANUAL_AIM_CANDIDATE,0.27491706609726,0.8141348361969,0.72489470243454,0.68460565805435,0.51734083890915,-0.08924013376236,-0.12952917814255,-0.29679399728775,0.040289044380188,0.040289044380188,false,0.0,-0.0052038550376892,0.055229711532593,0.27491706609726
1274,0x002D9864,MANUAL_AIM_CANDIDATE,0.2746826171875,0.35641479492188,0.7236328125,0.7491455078125,0.70709228515625,0.36721801757813,0.39273071289063,0.35067749023438,0.0255126953125,0.0255126953125,false,0.0,0.13578491210937,0.17405395507812,0.2746826171875
1275,0x000D3C84,ARM_RIGHT_CANDIDATE,0.26849346160889,2.4453685283661,2.2764513492584,2.0680222511292,2.6893107891083,-0.16891717910767,-0.37734627723694,0.24394226074219,0.20842909812927,0.20842909812927,false,0.0,-0.044150185585022,0.26849346160889,0.18931591510773
1276,0x000D3D14,ARM_RIGHT_CANDIDATE,0.26293377876282,0.1251410394907,0.27390867471695,0.49303108453751,0.43086552619934,0.14876763522625,0.36789004504681,0.30572448670864,0.21912240982056,0.21912240982056,false,0.0,-0.065749835968018,0.26293377876282,0.25405871868134
1277,0x000D3490,MANUAL_AIM_CANDIDATE,0.26168584786355,-0.22696222364902,-0.16364161670208,-0.061953935772181,0.057556513696909,0.063320606946945,0.16500828787684,0.28451873734593,0.1016876809299,0.1016876809299,false,0.0,-0.04763541072607,0.10489611066878,0.26168584786355
1278,0x002F1EC8,ARM_RIGHT_CANDIDATE,0.25463754534721,0.74915814399719,0.8141348361969,1.0594657659531,0.51734083890915,0.064976692199707,0.31030762195587,-0.23181730508804,0.24533092975616,0.24533092975616,false,0.0,-0.11335884928703,0.25463754534721,0.19428887367249
1279,0x002D9184,ARM_HORIZONTAL_CANDIDATE,0.25430297851563,0.72488403320313,0.7491455078125,0.54336547851563,0.517333984375,0.024261474609375,-0.1815185546875,-0.20755004882813,0.20578002929688,0.15725708007813,true,0.25430297851563,-0.087252807617187,0.1486328125,0.18697204589844
1280,0x001F6FB0,ARM_LEFT_CANDIDATE,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.25,false,0.0,0.25,-0.125,-0.025
1281,0x001F706C,MANUAL_AIM_CANDIDATE,0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,false,0.0,-0.025,-0.025,0.25
1282,0x001F7CD4,ARM_RIGHT_CANDIDATE,0.25,0.25,0.25,0.5,0.25,0.0,0.25,0.0,0.25,0.25,false,0.0,-0.125,0.25,-0.025
1283,0x001F7F1C,MANUAL_AIM_CANDIDATE,0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,false,0.0,-0.025,-0.025,0.25
1284,0x001F813C,ARM_LEFT_CANDIDATE,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,false,0.0,0.25,0.25,-0.1
1285,0x001F8370,ARM_LEFT_CANDIDATE,0.25,0.5,0.0,0.0,0.5,-0.5,-0.5,0.0,0.0,0.0,false,0.0,0.25,0.25,-0.1
1286,0x002F3DB8,MANUAL_AIM_CANDIDATE,0.2480714738369,0.5000074505806,0.70711201429367,0.74915814399719,0.79370445013046,0.20710456371307,0.2491506934166,0.29369699954987,0.042046129703522,0.042046129703522,false,0.0,0.053159517049789,0.11622871160507,0.2480714738369
1287,0x002D918C,MANUAL_AIM_CANDIDATE,0.239697265625,0.2919921875,0.0,0.06103515625,0.0,-0.2919921875,-0.23095703125,-0.2919921875,0.06103515625,0.06103515625,false,0.0,0.147314453125,0.05576171875,0.239697265625
1288,0x00286CCC,ARM_HORIZONTAL_CANDIDATE,0.23842991644051,-0.033383399248123,-0.00030656240414828,-0.17258280515671,-6.0253165429458e-05,0.033076836843975,-0.13919940590858,0.033323146082694,0.17227624275256,0.10612256906461,true,0.23842991644051,-0.039855180718587,0.11932867287833,0.016095521807438
1289,0x0005E66C,MANUAL_AIM_CANDIDATE,0.2343017578125,0.70709228515625,0.99996948242188,0.99996948242188,0.99996948242188,0.29287719726563,0.29287719726563,0.29287719726563,0.0,0.0,false,0.0,0.11715087890625,0.11715087890625,0.2343017578125
1290,0x0005E67C,MANUAL_AIM_CANDIDATE,0.2343017578125,0.70709228515625,0.99996948242188,0.99996948242188,0.99996948242188,0.29287719726563,0.29287719726563,0.29287719726563,0.0,0.0,false,0.0,0.11715087890625,0.11715087890625,0.2343017578125
1291,0x00286CC8,ARM_HORIZONTAL_CANDIDATE,0.231307664013,-0.033383399248123,-8.236087160185e-05,-0.16478794813156,-9.5711351605132e-05,0.033301038376521,-0.13140454888344,0.033287687896518,0.16470558725996,0.098103510506917,true,0.231307664013,-0.03573000485485,0.11142526090553,0.016817129170522
1292,0x000D3FE0,ARM_LEFT_CANDIDATE,0.22863256931305,1.999994635582,2.2307114601135,2.0038709640503,2.0014555454254,0.23071682453156,0.0038763284683228,0.0014609098434448,0.22684049606323,0.22684049606323,false,0.0,0.22863256931305,-0.1116281747818,-0.021998405456543
1293,0x00286CC4,ARM_HORIZONTAL_CANDIDATE,0.22758237618837,-0.033383399248123,-2.20202782657e-05,-0.16088163852692,-0.00014183268649504,0.033361378969857,-0.12749823927879,0.033241566561628,0.16085961824865,0.094136860308936,true,0.22758237618837,-0.033711897325702,0.1074933931377,0.017155604736763
1294,0x001F6E38,ARM_RIGHT_CANDIDATE,0.225,0.5,0.5,0.25,0.25,0.0,-0.25,-0.25,0.25,0.25,false,0.0,-0.15,0.225,0.225
1295,0x001F6E68,ARM_RIGHT_CANDIDATE,0.225,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.25,0.25,false,0.0,-0.15,0.225,0.225
1296,0x001F7058,ARM_RIGHT_CANDIDATE,0.225,0.25,0.25,0.5,0.0,0.0,0.25,-0.25,0.25,0.25,false,0.0,-0.15,0.225,0.225
1297,0x001F7C18,ARM_RIGHT_CANDIDATE,0.225,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.25,false,0.0,-0.15,0.225,0.225
1298,0x001F7F4C,ARM_LEFT_CANDIDATE,0.225,0.5,0.25,0.5,0.25,-0.25,0.0,-0.25,0.25,0.25,false,0.0,0.225,-0.15,0.225
1299,0x00286CC0,ARM_HORIZONTAL_CANDIDATE,0.22372489728696,-0.033383399248123,-5.7433771871729e-06,-0.15697532892227,-0.00021049834322184,0.033377655870936,-0.12359192967415,0.033172900904901,0.15696958554508,0.090214273803213,true,0.22372489728696,-0.031735599056628,0.10358581164819,0.017475942350393
1300,0x001E8D54,ARM_HORIZONTAL_CANDIDATE,0.22072175145149,0.056856408715248,0.089835897088051,-0.064926877617836,-0.047745067626238,0.032979488372803,-0.12178328633308,-0.10460147634149,0.15476277470589,0.088803797960281,true,0.22072175145149,-0.038372302427888,0.094833394512534,0.089125198870897
1301,0x001E8D6C,ARM_HORIZONTAL_CANDIDATE,0.22013319283724,-0.056704834103584,-0.08959636092186,0.064753778278828,0.047617793083191,-0.032891526818275,0.12145861238241,0.10432262718678,0.15435013920069,0.088567085564137,true,0.22013319283724,-0.038270042091608,0.094580586254597,0.088887613266706
1302,0x00105448,MANUAL_AIM_CANDIDATE,0.2172739803791,0.093769952654839,0.0,0.0,0.32979792356491,-0.093769952654839,-0.093769952654839,0.23602797091007,0.0,0.0,false,0.0,0.023282179236412,0.023282179236412,0.2172739803791
1303,0x00105554,MANUAL_AIM_CANDIDATE,0.21313651800156,0.39082172513008,0.0,0.0,0.099520862102509,-0.39082172513008,-0.39082172513008,-0.29130086302757,0.0,0.0,false,0.0,0.16628077626228,0.16628077626228,0.21313651800156
